seasonid,baseline,threshold,percent_pni,percent_complete,number_influenza,number_pneumonia,all_deaths,total_pni,week,geo_description,age_label,wk_start,wk_end,week_nr,mmwrid,coverage_area,state_name,callout,year,week_yr,state
59,NA,NA,0.043,1,0,106,2488,106,45,State,All,2019-11-03,2019-11-09,45,3019,state,Ohio,At or Above Threshold,2019,2019-45,OH
59,NA,NA,0.046,1,0,112,2410,112,46,State,All,2019-11-10,2019-11-16,46,3020,state,Ohio,At or Above Threshold,2019,2019-46,OH
59,NA,NA,0.038,1,3,89,2417,92,47,State,All,2019-11-17,2019-11-23,47,3021,state,Ohio,At or Above Threshold,2019,2019-47,OH
59,NA,NA,0.042,1,0,100,2394,100,48,State,All,2019-11-24,2019-11-30,48,3022,state,Ohio,At or Above Threshold,2019,2019-48,OH
59,NA,NA,0.051,1,1,123,2439,124,49,State,All,2019-12-01,2019-12-07,49,3023,state,Ohio,At or Above Threshold,2019,2019-49,OH
59,NA,NA,0.045,1,1,110,2476,111,50,State,All,2019-12-08,2019-12-14,50,3024,state,Ohio,At or Above Threshold,2019,2019-50,OH
59,NA,NA,0.044,1,2,106,2451,108,51,State,All,2019-12-15,2019-12-21,51,3025,state,Ohio,At or Above Threshold,2019,2019-51,OH
59,NA,NA,0.05,1,3,122,2522,125,52,State,All,2019-12-22,2019-12-28,52,3026,state,Ohio,At or Above Threshold,2019,2019-52,OH
59,NA,NA,0.059,1,15,135,2546,150,1,State,All,2019-12-29,2020-01-04,1,3027,state,Ohio,At or Above Threshold,2019,2019-01,OH
59,NA,NA,0.064,1,13,154,2611,167,2,State,All,2020-01-05,2020-01-11,2,3028,state,Ohio,At or Above Threshold,2020,2020-2,OH
59,NA,NA,0.065,1,10,150,2448,160,3,State,All,2020-01-12,2020-01-18,3,3029,state,Ohio,At or Above Threshold,2020,2020-3,OH
59,NA,NA,0.056,1,19,123,2533,142,4,State,All,2020-01-19,2020-01-25,4,3030,state,Ohio,At or Above Threshold,2020,2020-4,OH
59,NA,NA,0.061,1,26,124,2461,150,5,State,All,2020-01-26,2020-02-01,5,3031,state,Ohio,At or Above Threshold,2020,2020-5,OH
59,NA,NA,0.058,1,17,126,2458,143,6,State,All,2020-02-02,2020-02-08,6,3032,state,Ohio,At or Above Threshold,2020,2020-6,OH
59,NA,NA,0.064,1,19,130,2322,149,7,State,All,2020-02-09,2020-02-15,7,3033,state,Ohio,At or Above Threshold,2020,2020-7,OH
59,NA,NA,0.047,0.952,15,85,2126,100,8,State,All,2020-02-16,2020-02-22,8,3034,state,Ohio,At or Above Threshold,2020,2020-8,OH
59,NA,NA,0.05,0.704,12,67,1573,79,9,State,All,2020-02-23,2020-02-29,9,3035,state,Ohio,At or Above Threshold,2020,2020-9,OH
59,NA,NA,0.043,0.362,2,33,809,35,10,State,All,2020-03-01,2020-03-07,10,3036,state,Ohio,At or Above Threshold,2020,2020-10,OH
59,NA,NA,0.069,0.945,1,48,708,49,40,State,All,2019-09-29,2019-10-05,40,3014,state,Oklahoma,At or Above Threshold,2019,2019-40,OK
59,NA,NA,0.071,0.974,0,52,730,52,41,State,All,2019-10-06,2019-10-12,41,3015,state,Oklahoma,At or Above Threshold,2019,2019-41,OK
59,NA,NA,0.075,1,0,61,808,61,42,State,All,2019-10-13,2019-10-19,42,3016,state,Oklahoma,At or Above Threshold,2019,2019-42,OK
59,NA,NA,0.069,0.97,2,48,727,50,43,State,All,2019-10-20,2019-10-26,43,3017,state,Oklahoma,At or Above Threshold,2019,2019-43,OK
59,NA,NA,0.071,0.998,1,52,748,53,44,State,All,2019-10-27,2019-11-02,44,3018,state,Oklahoma,At or Above Threshold,2019,2019-44,OK
59,NA,NA,0.067,1,0,57,845,57,45,State,All,2019-11-03,2019-11-09,45,3019,state,Oklahoma,At or Above Threshold,2019,2019-45,OK
59,NA,NA,0.085,1,1,69,824,70,46,State,All,2019-11-10,2019-11-16,46,3020,state,Oklahoma,At or Above Threshold,2019,2019-46,OK
59,NA,NA,0.076,1,1,60,801,61,47,State,All,2019-11-17,2019-11-23,47,3021,state,Oklahoma,At or Above Threshold,2019,2019-47,OK
59,NA,NA,0.088,1,1,69,797,70,48,State,All,2019-11-24,2019-11-30,48,3022,state,Oklahoma,At or Above Threshold,2019,2019-48,OK
59,NA,NA,0.103,1,0,81,784,81,49,State,All,2019-12-01,2019-12-07,49,3023,state,Oklahoma,At or Above Threshold,2019,2019-49,OK
59,NA,NA,0.091,1,1,76,843,77,50,State,All,2019-12-08,2019-12-14,50,3024,state,Oklahoma,At or Above Threshold,2019,2019-50,OK
59,NA,NA,0.082,1,3,66,838,69,51,State,All,2019-12-15,2019-12-21,51,3025,state,Oklahoma,At or Above Threshold,2019,2019-51,OK
59,NA,NA,0.096,1,4,73,803,77,52,State,All,2019-12-22,2019-12-28,52,3026,state,Oklahoma,At or Above Threshold,2019,2019-52,OK
59,NA,NA,0.096,1,7,79,898,86,1,State,All,2019-12-29,2020-01-04,1,3027,state,Oklahoma,At or Above Threshold,2019,2019-01,OK
59,NA,NA,0.089,1,8,64,808,72,2,State,All,2020-01-05,2020-01-11,2,3028,state,Oklahoma,At or Above Threshold,2020,2020-2,OK
59,NA,NA,0.094,1,5,68,780,73,3,State,All,2020-01-12,2020-01-18,3,3029,state,Oklahoma,At or Above Threshold,2020,2020-3,OK
59,NA,NA,0.104,0.919,1,71,689,72,4,State,All,2020-01-19,2020-01-25,4,3030,state,Oklahoma,At or Above Threshold,2020,2020-4,OK
59,NA,NA,0.099,0.934,6,63,700,69,5,State,All,2020-01-26,2020-02-01,5,3031,state,Oklahoma,At or Above Threshold,2020,2020-5,OK
59,NA,NA,0.078,1,5,55,768,60,6,State,All,2020-02-02,2020-02-08,6,3032,state,Oklahoma,At or Above Threshold,2020,2020-6,OK
59,NA,NA,0.1,0.999,5,70,749,75,7,State,All,2020-02-09,2020-02-15,7,3033,state,Oklahoma,At or Above Threshold,2020,2020-7,OK
59,NA,NA,0.103,0.91,6,64,682,70,8,State,All,2020-02-16,2020-02-22,8,3034,state,Oklahoma,At or Above Threshold,2020,2020-8,OK
59,NA,NA,0.11,0.874,14,58,655,72,9,State,All,2020-02-23,2020-02-29,9,3035,state,Oklahoma,At or Above Threshold,2020,2020-9,OK
59,NA,NA,0.078,0.614,8,28,460,36,10,State,All,2020-03-01,2020-03-07,10,3036,state,Oklahoma,At or Above Threshold,2020,2020-10,OK
59,NA,NA,0.043,1,0,31,724,31,40,State,All,2019-09-29,2019-10-05,40,3014,state,Oregon,At or Above Threshold,2019,2019-40,OR
59,NA,NA,0.049,1,0,33,680,33,41,State,All,2019-10-06,2019-10-12,41,3015,state,Oregon,At or Above Threshold,2019,2019-41,OR
59,NA,NA,0.043,1,0,32,740,32,42,State,All,2019-10-13,2019-10-19,42,3016,state,Oregon,At or Above Threshold,2019,2019-42,OR
59,NA,NA,0.047,1,0,34,729,34,43,State,All,2019-10-20,2019-10-26,43,3017,state,Oregon,At or Above Threshold,2019,2019-43,OR
59,NA,NA,0.036,1,0,26,716,26,44,State,All,2019-10-27,2019-11-02,44,3018,state,Oregon,At or Above Threshold,2019,2019-44,OR
59,NA,NA,0.05,1,0,38,762,38,45,State,All,2019-11-03,2019-11-09,45,3019,state,Oregon,At or Above Threshold,2019,2019-45,OR
59,NA,NA,0.043,1,1,31,748,32,46,State,All,2019-11-10,2019-11-16,46,3020,state,Oregon,At or Above Threshold,2019,2019-46,OR
59,NA,NA,0.037,1,2,24,698,26,47,State,All,2019-11-17,2019-11-23,47,3021,state,Oregon,At or Above Threshold,2019,2019-47,OR
59,NA,NA,0.037,1,1,26,726,27,48,State,All,2019-11-24,2019-11-30,48,3022,state,Oregon,At or Above Threshold,2019,2019-48,OR
59,NA,NA,0.046,1,0,33,710,33,49,State,All,2019-12-01,2019-12-07,49,3023,state,Oregon,At or Above Threshold,2019,2019-49,OR
59,NA,NA,0.046,1,0,35,754,35,50,State,All,2019-12-08,2019-12-14,50,3024,state,Oregon,At or Above Threshold,2019,2019-50,OR
59,NA,NA,0.046,1,0,34,743,34,51,State,All,2019-12-15,2019-12-21,51,3025,state,Oregon,At or Above Threshold,2019,2019-51,OR
59,NA,NA,0.054,1,1,39,735,40,52,State,All,2019-12-22,2019-12-28,52,3026,state,Oregon,At or Above Threshold,2019,2019-52,OR
59,NA,NA,0.073,1,11,42,728,53,1,State,All,2019-12-29,2020-01-04,1,3027,state,Oregon,At or Above Threshold,2019,2019-01,OR
59,NA,NA,0.057,1,5,38,761,43,2,State,All,2020-01-05,2020-01-11,2,3028,state,Oregon,At or Above Threshold,2020,2020-2,OR
59,NA,NA,0.075,1,7,51,773,58,3,State,All,2020-01-12,2020-01-18,3,3029,state,Oregon,At or Above Threshold,2020,2020-3,OR
59,NA,NA,0.052,1,6,33,750,39,4,State,All,2020-01-19,2020-01-25,4,3030,state,Oregon,At or Above Threshold,2020,2020-4,OR
59,NA,NA,0.051,1,5,31,707,36,5,State,All,2020-01-26,2020-02-01,5,3031,state,Oregon,At or Above Threshold,2020,2020-5,OR
59,NA,NA,0.056,1,6,34,717,40,6,State,All,2020-02-02,2020-02-08,6,3032,state,Oregon,At or Above Threshold,2020,2020-6,OR
59,NA,NA,0.052,1,1,37,727,38,7,State,All,2020-02-09,2020-02-15,7,3033,state,Oregon,At or Above Threshold,2020,2020-7,OR
59,NA,NA,0.053,0.959,5,29,647,34,8,State,All,2020-02-16,2020-02-22,8,3034,state,Oregon,At or Above Threshold,2020,2020-8,OR
59,NA,NA,0.057,0.775,5,25,523,30,9,State,All,2020-02-23,2020-02-29,9,3035,state,Oregon,At or Above Threshold,2020,2020-9,OR
59,NA,NA,0.068,0.565,7,19,381,26,10,State,All,2020-03-01,2020-03-07,10,3036,state,Oregon,At or Above Threshold,2020,2020-10,OR
59,NA,NA,0.047,0.92,2,106,2321,108,40,State,All,2019-09-29,2019-10-05,40,3014,state,Pennsylvania,At or Above Threshold,2019,2019-40,PA
59,NA,NA,0.041,0.91,0,95,2296,95,41,State,All,2019-10-06,2019-10-12,41,3015,state,Pennsylvania,At or Above Threshold,2019,2019-41,PA
59,NA,NA,0.055,0.994,0,139,2506,139,42,State,All,2019-10-13,2019-10-19,42,3016,state,Pennsylvania,At or Above Threshold,2019,2019-42,PA
59,NA,NA,0.052,0.989,0,129,2494,129,43,State,All,2019-10-20,2019-10-26,43,3017,state,Pennsylvania,At or Above Threshold,2019,2019-43,PA
59,NA,NA,0.045,0.996,3,110,2511,113,44,State,All,2019-10-27,2019-11-02,44,3018,state,Pennsylvania,At or Above Threshold,2019,2019-44,PA
59,NA,NA,0.046,0.984,0,114,2481,114,45,State,All,2019-11-03,2019-11-09,45,3019,state,Pennsylvania,At or Above Threshold,2019,2019-45,PA
59,NA,NA,0.053,1,2,136,2625,138,46,State,All,2019-11-10,2019-11-16,46,3020,state,Pennsylvania,At or Above Threshold,2019,2019-46,PA
59,NA,NA,0.046,0.989,1,113,2495,114,47,State,All,2019-11-17,2019-11-23,47,3021,state,Pennsylvania,At or Above Threshold,2019,2019-47,PA
59,NA,NA,0.042,1,0,107,2534,107,48,State,All,2019-11-24,2019-11-30,48,3022,state,Pennsylvania,At or Above Threshold,2019,2019-48,PA
59,NA,NA,0.048,1,0,126,2638,126,49,State,All,2019-12-01,2019-12-07,49,3023,state,Pennsylvania,At or Above Threshold,2019,2019-49,PA
59,NA,NA,0.048,1,2,130,2723,132,50,State,All,2019-12-08,2019-12-14,50,3024,state,Pennsylvania,At or Above Threshold,2019,2019-50,PA
59,NA,NA,0.049,1,4,130,2734,134,51,State,All,2019-12-15,2019-12-21,51,3025,state,Pennsylvania,At or Above Threshold,2019,2019-51,PA
59,NA,NA,0.051,1,3,137,2725,140,52,State,All,2019-12-22,2019-12-28,52,3026,state,Pennsylvania,At or Above Threshold,2019,2019-52,PA
59,NA,NA,0.067,1,15,157,2580,172,1,State,All,2019-12-29,2020-01-04,1,3027,state,Pennsylvania,At or Above Threshold,2019,2019-01,PA
59,NA,NA,0.058,0.899,13,119,2267,132,2,State,All,2020-01-05,2020-01-11,2,3028,state,Pennsylvania,At or Above Threshold,2020,2020-2,PA
59,NA,NA,0.062,0.82,12,116,2069,128,3,State,All,2020-01-12,2020-01-18,3,3029,state,Pennsylvania,At or Above Threshold,2020,2020-3,PA
59,NA,NA,0.068,0.797,18,118,2010,136,4,State,All,2020-01-19,2020-01-25,4,3030,state,Pennsylvania,At or Above Threshold,2020,2020-4,PA
59,NA,NA,0.061,0.765,9,108,1929,117,5,State,All,2020-01-26,2020-02-01,5,3031,state,Pennsylvania,At or Above Threshold,2020,2020-5,PA
59,NA,NA,0.052,0.775,14,88,1955,102,6,State,All,2020-02-02,2020-02-08,6,3032,state,Pennsylvania,At or Above Threshold,2020,2020-6,PA
59,NA,NA,0.068,0.754,15,114,1902,129,7,State,All,2020-02-09,2020-02-15,7,3033,state,Pennsylvania,At or Above Threshold,2020,2020-7,PA
59,NA,NA,0.058,0.745,12,97,1878,109,8,State,All,2020-02-16,2020-02-22,8,3034,state,Pennsylvania,At or Above Threshold,2020,2020-8,PA
59,NA,NA,0.06,0.738,14,97,1861,111,9,State,All,2020-02-23,2020-02-29,9,3035,state,Pennsylvania,At or Above Threshold,2020,2020-9,PA
59,NA,NA,0.069,0.609,20,86,1535,106,10,State,All,2020-03-01,2020-03-07,10,3036,state,Pennsylvania,At or Above Threshold,2020,2020-10,PA
59,NA,NA,0.033,0.969,0,6,184,6,40,State,All,2019-09-29,2019-10-05,40,3014,state,Rhode Island,At or Above Threshold,2019,2019-40,RI
59,NA,NA,0.068,1,0,13,192,13,41,State,All,2019-10-06,2019-10-12,41,3015,state,Rhode Island,At or Above Threshold,2019,2019-41,RI
59,NA,NA,0.051,1,0,10,196,10,42,State,All,2019-10-13,2019-10-19,42,3016,state,Rhode Island,At or Above Threshold,2019,2019-42,RI
59,NA,NA,0.067,0.938,0,12,178,12,43,State,All,2019-10-20,2019-10-26,43,3017,state,Rhode Island,At or Above Threshold,2019,2019-43,RI
59,NA,NA,0.053,0.996,0,10,189,10,44,State,All,2019-10-27,2019-11-02,44,3018,state,Rhode Island,At or Above Threshold,2019,2019-44,RI
59,NA,NA,0.042,0.996,0,8,189,8,45,State,All,2019-11-03,2019-11-09,45,3019,state,Rhode Island,At or Above Threshold,2019,2019-45,RI
59,NA,NA,0.038,0.98,0,7,186,7,46,State,All,2019-11-10,2019-11-16,46,3020,state,Rhode Island,At or Above Threshold,2019,2019-46,RI
59,NA,NA,0.051,1,0,11,215,11,47,State,All,2019-11-17,2019-11-23,47,3021,state,Rhode Island,At or Above Threshold,2019,2019-47,RI
59,NA,NA,0.053,1,0,11,206,11,48,State,All,2019-11-24,2019-11-30,48,3022,state,Rhode Island,At or Above Threshold,2019,2019-48,RI
59,NA,NA,0.065,1,0,14,216,14,49,State,All,2019-12-01,2019-12-07,49,3023,state,Rhode Island,At or Above Threshold,2019,2019-49,RI
59,NA,NA,0.056,0.938,0,10,178,10,50,State,All,2019-12-08,2019-12-14,50,3024,state,Rhode Island,At or Above Threshold,2019,2019-50,RI
59,NA,NA,0.062,1,1,12,211,13,51,State,All,2019-12-15,2019-12-21,51,3025,state,Rhode Island,At or Above Threshold,2019,2019-51,RI
59,NA,NA,0.043,1,0,9,211,9,52,State,All,2019-12-22,2019-12-28,52,3026,state,Rhode Island,At or Above Threshold,2019,2019-52,RI
59,NA,NA,0.072,1,1,15,223,16,1,State,All,2019-12-29,2020-01-04,1,3027,state,Rhode Island,At or Above Threshold,2019,2019-01,RI
59,NA,NA,0.106,1,4,17,198,21,2,State,All,2020-01-05,2020-01-11,2,3028,state,Rhode Island,At or Above Threshold,2020,2020-2,RI
59,NA,NA,0.044,1,2,7,204,9,3,State,All,2020-01-12,2020-01-18,3,3029,state,Rhode Island,At or Above Threshold,2020,2020-3,RI
59,NA,NA,0.084,1,1,15,191,16,4,State,All,2020-01-19,2020-01-25,4,3030,state,Rhode Island,At or Above Threshold,2020,2020-4,RI
59,NA,NA,0.038,1,2,6,209,8,5,State,All,2020-01-26,2020-02-01,5,3031,state,Rhode Island,At or Above Threshold,2020,2020-5,RI
59,NA,NA,0.014,1,1,2,213,3,6,State,All,2020-02-02,2020-02-08,6,3032,state,Rhode Island,At or Above Threshold,2020,2020-6,RI
59,NA,NA,0.095,0.885,4,12,168,16,7,State,All,2020-02-09,2020-02-15,7,3033,state,Rhode Island,At or Above Threshold,2020,2020-7,RI
59,NA,NA,0.021,0.769,0,3,146,3,8,State,All,2020-02-16,2020-02-22,8,3034,state,Rhode Island,At or Above Threshold,2020,2020-8,RI
59,NA,NA,0.063,0.748,0,9,142,9,9,State,All,2020-02-23,2020-02-29,9,3035,state,Rhode Island,At or Above Threshold,2020,2020-9,RI
59,NA,NA,0.067,0.474,0,6,90,6,10,State,All,2020-03-01,2020-03-07,10,3036,state,Rhode Island,At or Above Threshold,2020,2020-10,RI
59,NA,NA,0.042,1,1,40,974,41,40,State,All,2019-09-29,2019-10-05,40,3014,state,South Carolina,At or Above Threshold,2019,2019-40,SC
59,NA,NA,0.045,1,0,42,924,42,41,State,All,2019-10-06,2019-10-12,41,3015,state,South Carolina,At or Above Threshold,2019,2019-41,SC
59,NA,NA,0.053,1,0,48,909,48,42,State,All,2019-10-13,2019-10-19,42,3016,state,South Carolina,At or Above Threshold,2019,2019-42,SC
59,NA,NA,0.057,1,0,56,985,56,43,State,All,2019-10-20,2019-10-26,43,3017,state,South Carolina,At or Above Threshold,2019,2019-43,SC
59,NA,NA,0.049,1,0,47,965,47,44,State,All,2019-10-27,2019-11-02,44,3018,state,South Carolina,At or Above Threshold,2019,2019-44,SC
59,NA,NA,0.054,1,1,50,945,51,45,State,All,2019-11-03,2019-11-09,45,3019,state,South Carolina,At or Above Threshold,2019,2019-45,SC
59,NA,NA,0.068,1,1,64,953,65,46,State,All,2019-11-10,2019-11-16,46,3020,state,South Carolina,At or Above Threshold,2019,2019-46,SC
59,NA,NA,0.064,1,2,61,990,63,47,State,All,2019-11-17,2019-11-23,47,3021,state,South Carolina,At or Above Threshold,2019,2019-47,SC
59,NA,NA,0.058,1,2,57,1026,59,48,State,All,2019-11-24,2019-11-30,48,3022,state,South Carolina,At or Above Threshold,2019,2019-48,SC
59,NA,NA,0.058,1,4,58,1071,62,49,State,All,2019-12-01,2019-12-07,49,3023,state,South Carolina,At or Above Threshold,2019,2019-49,SC
59,NA,NA,0.057,1,1,60,1066,61,50,State,All,2019-12-08,2019-12-14,50,3024,state,South Carolina,At or Above Threshold,2019,2019-50,SC
59,NA,NA,0.061,1,0,65,1066,65,51,State,All,2019-12-15,2019-12-21,51,3025,state,South Carolina,At or Above Threshold,2019,2019-51,SC
59,NA,NA,0.061,1,6,56,1024,62,52,State,All,2019-12-22,2019-12-28,52,3026,state,South Carolina,At or Above Threshold,2019,2019-52,SC
59,NA,NA,0.088,1,14,82,1094,96,1,State,All,2019-12-29,2020-01-04,1,3027,state,South Carolina,At or Above Threshold,2019,2019-01,SC
59,NA,NA,0.071,1,10,68,1093,78,2,State,All,2020-01-05,2020-01-11,2,3028,state,South Carolina,At or Above Threshold,2020,2020-2,SC
59,NA,NA,0.074,1,9,70,1073,79,3,State,All,2020-01-12,2020-01-18,3,3029,state,South Carolina,At or Above Threshold,2020,2020-3,SC
59,NA,NA,0.058,1,9,51,1036,60,4,State,All,2020-01-19,2020-01-25,4,3030,state,South Carolina,At or Above Threshold,2020,2020-4,SC
59,NA,NA,0.066,1,9,57,1002,66,5,State,All,2020-01-26,2020-02-01,5,3031,state,South Carolina,At or Above Threshold,2020,2020-5,SC
59,NA,NA,0.067,1,16,56,1073,72,6,State,All,2020-02-02,2020-02-08,6,3032,state,South Carolina,At or Above Threshold,2020,2020-6,SC
59,NA,NA,0.08,1,13,65,969,78,7,State,All,2020-02-09,2020-02-15,7,3033,state,South Carolina,At or Above Threshold,2020,2020-7,SC
59,NA,NA,0.056,1,8,46,969,54,8,State,All,2020-02-16,2020-02-22,8,3034,state,South Carolina,At or Above Threshold,2020,2020-8,SC
59,NA,NA,0.057,0.906,6,40,814,46,9,State,All,2020-02-23,2020-02-29,9,3035,state,South Carolina,At or Above Threshold,2020,2020-9,SC
59,NA,NA,0.053,0.737,6,29,662,35,10,State,All,2020-03-01,2020-03-07,10,3036,state,South Carolina,At or Above Threshold,2020,2020-10,SC
59,NA,NA,0.082,1,0,13,159,13,40,State,All,2019-09-29,2019-10-05,40,3014,state,South Dakota,At or Above Threshold,2019,2019-40,SD
59,NA,NA,0.082,0.999,0,12,146,12,41,State,All,2019-10-06,2019-10-12,41,3015,state,South Dakota,At or Above Threshold,2019,2019-41,SD
59,NA,NA,0.091,1,0,15,165,15,42,State,All,2019-10-13,2019-10-19,42,3016,state,South Dakota,At or Above Threshold,2019,2019-42,SD
59,NA,NA,0.104,1,0,16,154,16,43,State,All,2019-10-20,2019-10-26,43,3017,state,South Dakota,At or Above Threshold,2019,2019-43,SD
59,NA,NA,0.063,1,0,10,160,10,44,State,All,2019-10-27,2019-11-02,44,3018,state,South Dakota,At or Above Threshold,2019,2019-44,SD
59,NA,NA,0.065,1,0,11,168,11,45,State,All,2019-11-03,2019-11-09,45,3019,state,South Dakota,At or Above Threshold,2019,2019-45,SD
59,NA,NA,0.055,1,0,10,181,10,46,State,All,2019-11-10,2019-11-16,46,3020,state,South Dakota,At or Above Threshold,2019,2019-46,SD
59,NA,NA,0.035,1,0,6,173,6,47,State,All,2019-11-17,2019-11-23,47,3021,state,South Dakota,At or Above Threshold,2019,2019-47,SD
59,NA,NA,0.074,0.93,0,10,136,10,48,State,All,2019-11-24,2019-11-30,48,3022,state,South Dakota,At or Above Threshold,2019,2019-48,SD
59,NA,NA,0.098,1,0,17,173,17,49,State,All,2019-12-01,2019-12-07,49,3023,state,South Dakota,At or Above Threshold,2019,2019-49,SD
59,NA,NA,0.062,0.992,0,9,145,9,50,State,All,2019-12-08,2019-12-14,50,3024,state,South Dakota,At or Above Threshold,2019,2019-50,SD
59,NA,NA,0.101,1,0,15,149,15,51,State,All,2019-12-15,2019-12-21,51,3025,state,South Dakota,At or Above Threshold,2019,2019-51,SD
59,NA,NA,0.065,1,1,10,170,11,52,State,All,2019-12-22,2019-12-28,52,3026,state,South Dakota,At or Above Threshold,2019,2019-52,SD
59,NA,NA,0.101,1,0,17,169,17,1,State,All,2019-12-29,2020-01-04,1,3027,state,South Dakota,At or Above Threshold,2019,2019-01,SD
59,NA,NA,0.096,1,1,14,157,15,2,State,All,2020-01-05,2020-01-11,2,3028,state,South Dakota,At or Above Threshold,2020,2020-2,SD
59,NA,NA,0.099,1,1,15,162,16,3,State,All,2020-01-12,2020-01-18,3,3029,state,South Dakota,At or Above Threshold,2020,2020-3,SD
59,NA,NA,0.086,1,2,11,151,13,4,State,All,2020-01-19,2020-01-25,4,3030,state,South Dakota,At or Above Threshold,2020,2020-4,SD
59,NA,NA,0.06,1,0,10,167,10,5,State,All,2020-01-26,2020-02-01,5,3031,state,South Dakota,At or Above Threshold,2020,2020-5,SD
59,NA,NA,0.136,1,3,17,147,20,6,State,All,2020-02-02,2020-02-08,6,3032,state,South Dakota,At or Above Threshold,2020,2020-6,SD
59,NA,NA,0.061,1,3,7,165,10,7,State,All,2020-02-09,2020-02-15,7,3033,state,South Dakota,At or Above Threshold,2020,2020-7,SD
59,NA,NA,0.062,1,2,8,162,10,8,State,All,2020-02-16,2020-02-22,8,3034,state,South Dakota,At or Above Threshold,2020,2020-8,SD
59,NA,NA,0.068,0.903,2,7,132,9,9,State,All,2020-02-23,2020-02-29,9,3035,state,South Dakota,At or Above Threshold,2020,2020-9,SD
59,NA,NA,0.094,0.8,3,8,117,11,10,State,All,2020-03-01,2020-03-07,10,3036,state,South Dakota,At or Above Threshold,2020,2020-10,SD
59,NA,NA,0.056,1,1,72,1303,73,40,State,All,2019-09-29,2019-10-05,40,3014,state,Tennessee,At or Above Threshold,2019,2019-40,TN
59,NA,NA,0.037,1,0,48,1290,48,41,State,All,2019-10-06,2019-10-12,41,3015,state,Tennessee,At or Above Threshold,2019,2019-41,TN
59,NA,NA,0.06,1,0,83,1376,83,42,State,All,2019-10-13,2019-10-19,42,3016,state,Tennessee,At or Above Threshold,2019,2019-42,TN
59,NA,NA,0.054,1,2,76,1444,78,43,State,All,2019-10-20,2019-10-26,43,3017,state,Tennessee,At or Above Threshold,2019,2019-43,TN
59,NA,NA,0.046,1,0,60,1304,60,44,State,All,2019-10-27,2019-11-02,44,3018,state,Tennessee,At or Above Threshold,2019,2019-44,TN
59,NA,NA,0.053,1,1,74,1422,75,45,State,All,2019-11-03,2019-11-09,45,3019,state,Tennessee,At or Above Threshold,2019,2019-45,TN
59,NA,NA,0.055,1,0,76,1382,76,46,State,All,2019-11-10,2019-11-16,46,3020,state,Tennessee,At or Above Threshold,2019,2019-46,TN
59,NA,NA,0.063,1,1,89,1419,90,47,State,All,2019-11-17,2019-11-23,47,3021,state,Tennessee,At or Above Threshold,2019,2019-47,TN
59,NA,NA,0.058,1,5,76,1393,81,48,State,All,2019-11-24,2019-11-30,48,3022,state,Tennessee,At or Above Threshold,2019,2019-48,TN
59,NA,NA,0.074,1,7,103,1484,110,49,State,All,2019-12-01,2019-12-07,49,3023,state,Tennessee,At or Above Threshold,2019,2019-49,TN
59,NA,NA,0.087,1,7,121,1475,128,50,State,All,2019-12-08,2019-12-14,50,3024,state,Tennessee,At or Above Threshold,2019,2019-50,TN
59,NA,NA,0.07,1,9,92,1435,101,51,State,All,2019-12-15,2019-12-21,51,3025,state,Tennessee,At or Above Threshold,2019,2019-51,TN
59,NA,NA,0.085,1,12,118,1522,130,52,State,All,2019-12-22,2019-12-28,52,3026,state,Tennessee,At or Above Threshold,2019,2019-52,TN
59,NA,NA,0.09,1,23,117,1547,140,1,State,All,2019-12-29,2020-01-04,1,3027,state,Tennessee,At or Above Threshold,2019,2019-01,TN
59,NA,NA,0.106,1,26,142,1585,168,2,State,All,2020-01-05,2020-01-11,2,3028,state,Tennessee,At or Above Threshold,2020,2020-2,TN
59,NA,NA,0.098,1,16,129,1483,145,3,State,All,2020-01-12,2020-01-18,3,3029,state,Tennessee,At or Above Threshold,2020,2020-3,TN
59,NA,NA,0.085,1,17,104,1428,121,4,State,All,2020-01-19,2020-01-25,4,3030,state,Tennessee,At or Above Threshold,2020,2020-4,TN
59,NA,NA,0.086,1,11,115,1467,126,5,State,All,2020-01-26,2020-02-01,5,3031,state,Tennessee,At or Above Threshold,2020,2020-5,TN
59,NA,NA,0.077,1,12,102,1480,114,6,State,All,2020-02-02,2020-02-08,6,3032,state,Tennessee,At or Above Threshold,2020,2020-6,TN
59,NA,NA,0.085,1,14,98,1321,112,7,State,All,2020-02-09,2020-02-15,7,3033,state,Tennessee,At or Above Threshold,2020,2020-7,TN
59,NA,NA,0.071,1,9,86,1340,95,8,State,All,2020-02-16,2020-02-22,8,3034,state,Tennessee,At or Above Threshold,2020,2020-8,TN
59,NA,NA,0.072,0.988,9,82,1258,91,9,State,All,2020-02-23,2020-02-29,9,3035,state,Tennessee,At or Above Threshold,2020,2020-9,TN
59,NA,NA,0.077,0.852,7,76,1084,83,10,State,All,2020-03-01,2020-03-07,10,3036,state,Tennessee,At or Above Threshold,2020,2020-10,TN
59,NA,NA,0.052,1,2,196,3798,198,40,State,All,2019-09-29,2019-10-05,40,3014,state,Texas,At or Above Threshold,2019,2019-40,TX
59,NA,NA,0.06,1,2,226,3827,228,41,State,All,2019-10-06,2019-10-12,41,3015,state,Texas,At or Above Threshold,2019,2019-41,TX
59,NA,NA,0.064,1,2,247,3894,249,42,State,All,2019-10-13,2019-10-19,42,3016,state,Texas,At or Above Threshold,2019,2019-42,TX
